id,review_date,title,review_text,product_category,user_country,verified_purchase,price,discount,rating,helpful_votes,total_votes,sentiment
15895,2020-03-21,Best Buy,Very bad quality and disappointing experience. Rating: 3/5 😊,Clothing,Singapore,True,53.22,0.44,3,4,14,neutral
15896,2023-09-29,Best Buy,Very bad quality and disappointing experience. Rating: 2/5!!!,Beauty,Canada,True,94.33,0.12,2,2,7,negative
15897,2022-04-18,Best Buy,NOT WORTH THE MONEY AT ALL. RATING: 1/5,Sports,USA,True,110.43,0.21,1,7,19,negative
15898,2021-10-20,Worth It,Good  but  could  be  better.  Rating:  2/5,Home,Singapore,True,59.16,0.06,2,4,6,negative
15899,2019-12-08,Best Buy,This  product  is  amazing  and  works  perfectly.  Rating:  1/5,Sports,Singapore,True,40.87,0.23,1,4,12,negative
15900,2019-05-13,Okay Item,"Average item, nothing special. Rating: 4/5!!!",Toys,Singapore,False,47.83,0.04,4,4,14,positive
15901,2020-03-18,Great Product,"Average  item,  nothing  special.  Rating:  5/5",Toys,,True,80.7,0.4,5,5,7,positive
15902,2024-02-03,, Decent product for the price. Rating: 3/5 ,Toys,,True,72.3,0.42,3,3,16,neutral
15903,2019-09-10,Best Buy, Very bad quality and disappointing experience. Rating: 3/5 ,Home,India,True,103.0,0.37,3,4,7,neutral
15904,2019-09-22,Great Product,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 5/5,Toys,,True,21.37,0.32,5,1,12,positive
15905,2019-04-03,Worth It,GOOD BUT COULD BE BETTER. RATING: 2/5,Sports,Germany,True,40.24,0.3,2,7,18,negative
15906,2023-08-13,Best Buy,Good  but  could  be  better.  Rating:  2/5,Beauty,UK,True,97.14,0.19,2,3,15,negative
15907,2022-12-05,Worth It,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 4/5",Books,India,False,,0.01,4,8,15,positive
15908,2019-05-18,Best Buy,GOOD BUT COULD BE BETTER. RATING: 4/5,Books,India,True,26.65,0.0,4,12,19,positive
15909,2022-05-16,Great Product,Very bad quality and disappointing experience. Rating: 4/5 😊,Electronics,UK,True,,0.38,4,3,3,positive
15910,2021-09-28,Worth It,Excellent performance and great value. Rating: 4/5!!!,Books,Singapore,True,45.3,0.45,4,11,11,positive
15911,2023-07-19,Great Product,This product is amazing and works perfectly. Rating: 1/5 😊,Toys,Germany,False,6.25,0.19,1,4,9,negative
15912,2023-11-05,Great Product,Good but could be better. Rating: 3/5???,Electronics,UK,True,35.84,0.48,3,7,17,neutral
15913,2023-05-16,Okay Item,This product is amazing and works perfectly. Rating: 2/5 😊,Sports,Singapore,True,,0.14,2,6,19,negative
15914,2019-11-03,Best Buy,Excellent performance and great value. Rating: 5/5 😊,Sports,USA,True,-68.4,0.45,5,6,9,positive
15915,2019-09-23,Best Buy,Highly  recommend  this  product.  Rating:  5/5,Sports,,True,38.24,0.07,5,4,10,positive
15916,2020-10-07,Bad Purchase,This product is amazing and works perfectly. Rating: 3/5???,Electronics,UK,True,77.2,0.2,3,2,14,neutral
15917,2019-11-14,Great Product,Very bad quality and disappointing experience. Rating: 1/5!!!,Toys,Singapore,True,93.72,0.26,1,9,15,negative
15918,2022-02-10,Okay Item,,Electronics,India,True,97.82,0.39,3,10,10,neutral
15919,2021-06-19,Okay Item,"I love this product, will buy again. Rating: 2/5 😊",Electronics,Singapore,False,32.03,0.38,2,10,14,negative
15920,2022-11-02,Great Product,This product is amazing and works perfectly. Rating: 3/5!!!,Books,Canada,True,10.04,0.28,3,10,18,neutral
15921,2020-03-29,Okay Item,,Home,Canada,True,85.81,0.3,4,7,7,positive
15922,2019-07-10,Worth It, Not worth the money at all. Rating: 5/5 ,Electronics,UK,True,96.68,0.18,5,5,19,positive
15923,2024-03-29,Great Product,Decent  product  for  the  price.  Rating:  3/5,Toys,Singapore,True,14.87,0.39,3,10,15,neutral
15924,2023-01-03,Worth It,Decent product for the price. Rating: 2/5???,Electronics,UK,True,116.54,0.27,2,8,10,negative
15925,2022-04-25,Bad Purchase,"I  love  this  product,  will  buy  again.  Rating:  2/5",Electronics,India,False,65.97,0.49,2,5,18,negative
15926,2021-04-10,Great Product,Highly recommend this product. Rating: 2/5!!!,Clothing,Australia,False,24.59,0.4,2,3,10,negative
15927,2022-10-22,Best Buy,Not worth the money at all. Rating: 2/5 😊,Books,USA,True,52.41,0.22,2,2,10,negative
15928,2022-01-17,Worth It,Good  but  could  be  better.  Rating:  5/5,Books,India,True,74.8,0.23,5,5,18,positive
15929,2019-07-06,Worth It,"I love this product, will buy again. Rating: 1/5???",Clothing,UK,True,77.12,0.44,1,5,14,negative
15930,2021-03-29,Bad Purchase,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 5/5",Sports,Singapore,True,,0.32,5,9,10,positive
15931,2024-05-23,Best Buy,,Books,UK,False,78.84,0.0,4,10,20,positive
15932,2021-10-17,,DECENT PRODUCT FOR THE PRICE. RATING: 4/5,Clothing,Canada,True,70.51,0.34,4,8,12,positive
15933,2019-05-12,,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 3/5,Electronics,India,True,80.61,0.23,3,3,6,neutral
15934,2021-05-21,Okay Item,Highly recommend this product. Rating: 4/5 😊,Home,USA,True,90.19,0.24,4,5,18,positive
15935,2020-09-26,Great Product,,Books,Germany,True,539.6,0.37,4,4,17,positive
15936,2023-05-03,Worth It, Highly recommend this product. Rating: 3/5 ,Sports,UK,True,88.91,0.04,3,0,9,neutral
15937,2023-12-29,Great Product,Not  worth  the  money  at  all.  Rating:  3/5,Sports,UK,True,87.54,0.46,3,4,6,neutral
15938,2022-10-31,Worth It,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 5/5,Sports,Australia,True,,0.2,5,4,12,positive
15939,2020-11-21,Worth It,"I  love  this  product,  will  buy  again.  Rating:  3/5",Electronics,USA,True,27.67,0.43,3,3,14,neutral
15940,2020-11-22,Bad Purchase,This product is amazing and works perfectly. Rating: 3/5 😊,Home,Singapore,True,65.96,0.23,3,3,10,neutral
15941,2022-01-27,Okay Item,Good  but  could  be  better.  Rating:  3/5,Books,Australia,True,103.67,0.47,3,4,5,neutral
15942,2024-02-09,Great Product,"Average item, nothing special. Rating: 1/5???",Sports,Singapore,True,,0.3,1,4,4,negative
15943,2021-11-23,Worth It,Highly recommend this product. Rating: 2/5 😊,Clothing,UK,True,37.05,0.12,2,9,9,negative
15944,2024-05-09,Okay Item,This  product  is  amazing  and  works  perfectly.  Rating:  2/5,Home,Canada,True,46.45,0.23,2,4,4,negative
15945,2020-08-04,Best Buy,Decent product for the price. Rating: 4/5???,Books,Germany,True,53.46,0.18,4,7,18,positive
15946,2019-06-20,Bad Purchase,"Terrible build quality, broke quickly. Rating: 3/5!!!",Electronics,Australia,True,53.08,0.45,3,10,14,neutral
15947,2022-10-21,Great Product,Decent product for the price. Rating: 5/5!!!,Home,USA,True,41.88,0.19,5,5,17,positive
15948,2021-02-22,Worth It,Not worth the money at all. Rating: 4/5!!!,Clothing,Singapore,True,,0.29,4,3,6,positive
15949,2021-12-18,Okay Item, Good but could be better. Rating: 2/5 ,Books,USA,False,68.83,0.07,2,4,11,negative
15950,2019-06-30,Bad Purchase,"AVERAGE ITEM, NOTHING SPECIAL. RATING: 4/5",Home,Australia,True,67.16,0.5,4,5,14,positive
15951,2019-01-19,Bad Purchase,HIGHLY RECOMMEND THIS PRODUCT. RATING: 4/5,Toys,India,True,0.82,0.48,4,4,12,positive
15952,2022-06-03,,"I love this product, will buy again. Rating: 4/5 😊",Books,India,False,77.62,0.12,4,7,16,positive
15953,2023-02-05,,Not worth the money at all. Rating: 4/5 😊,Toys,India,True,48.6,0.06,4,7,11,positive
15954,2022-01-23,Great Product, Good but could be better. Rating: 4/5 ,Toys,India,True,66.16,0.28,4,7,18,positive
15955,2021-05-30,,Good but could be better. Rating: 1/5???,Sports,Singapore,True,14.83,0.33,1,4,6,negative
15956,2022-08-13,,"Terrible  build  quality,  broke  quickly.  Rating:  4/5",Home,Singapore,True,-8.02,0.08,4,7,11,positive
15957,2023-06-05,Worth It,"I love this product, will buy again. Rating: 3/5!!!",Clothing,Singapore,True,64.5,0.44,3,2,10,neutral
15958,2019-06-24,Bad Purchase,This  product  is  amazing  and  works  perfectly.  Rating:  4/5,Electronics,Germany,True,,0.27,4,6,17,positive
15959,2022-05-30,Worth It,"Terrible build quality, broke quickly. Rating: 2/5 😊",Electronics,UK,True,11.4,0.16,2,6,8,negative
15960,2023-06-27,Okay Item,Decent product for the price. Rating: 5/5???,Electronics,Canada,True,51.74,0.34,5,5,9,positive
15961,2019-02-23,Worth It,Good  but  could  be  better.  Rating:  4/5,Sports,Singapore,True,81.99,0.17,4,4,8,positive
15962,2020-11-25,Best Buy,"I  love  this  product,  will  buy  again.  Rating:  4/5",Home,Canada,True,60.45,0.09,4,5,5,positive
15963,2021-05-12,Bad Purchase,Very  bad  quality  and  disappointing  experience.  Rating:  5/5,Toys,India,True,64.63,0.23,5,5,14,positive
15964,2022-11-27,, This product is amazing and works perfectly. Rating: 5/5 ,Clothing,Canada,True,49.22,0.11,5,6,16,positive
15965,2022-09-03,Okay Item,Highly recommend this product. Rating: 4/5 😊,Toys,Germany,True,28.37,0.47,4,4,12,positive
15966,2024-03-05,Bad Purchase,"I love this product, will buy again. Rating: 2/5!!!",Toys,Australia,False,68.65,0.18,2,3,6,negative
15967,2019-12-15,Best Buy,"Terrible build quality, broke quickly. Rating: 5/5???",Toys,Canada,False,69.54,0.02,5,5,9,positive
15968,2020-03-18,Okay Item,Highly recommend this product. Rating: 4/5!!!,Home,,True,64.01,0.41,4,2,11,positive
15969,2021-04-12,Bad Purchase,Highly recommend this product. Rating: 4/5???,Toys,UK,True,83.09,0.39,4,3,4,positive
15970,2020-08-02,Okay Item,Decent product for the price. Rating: 5/5!!!,Clothing,India,True,5.2,0.09,5,3,4,positive
15971,2023-04-13,Great Product,Good but could be better. Rating: 2/5!!!,Toys,Australia,True,11.15,0.23,2,3,13,negative
15972,2023-12-15,Worth It, Decent product for the price. Rating: 2/5 ,Toys,UK,True,99.18,0.24,2,4,18,negative
15973,2019-10-09,Great Product,Excellent performance and great value. Rating: 4/5 😊,Sports,India,False,16.74,0.14,4,7,21,positive
15974,2019-12-26,Best Buy,Good but could be better. Rating: 5/5!!!,Electronics,Canada,True,58.23,0.09,5,3,11,positive
15975,2021-07-03,Worth It,"I love this product, will buy again. Rating: 3/5???",Home,Australia,True,59.14,0.15,3,5,18,neutral
15976,2021-04-02,Okay Item,"Terrible build quality, broke quickly. Rating: 4/5???",Books,Australia,True,,0.47,4,4,18,positive
15977,2023-07-13,Great Product,Good but could be better. Rating: 4/5???,Toys,Australia,True,30.81,0.21,4,5,16,positive
15978,2021-06-10,Best Buy,Decent product for the price. Rating: 4/5!!!,Home,India,True,-0.93,0.28,4,6,6,positive
15979,2021-08-10,Okay Item,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 5/5,Clothing,Australia,True,9.48,0.43,5,7,19,positive
15980,2023-07-28,Great Product,NOT WORTH THE MONEY AT ALL. RATING: 2/5,Beauty,UK,True,-4.81,0.12,2,7,16,negative
15981,2020-10-02,Best Buy,,Sports,UK,True,123.57,0.0,4,5,17,positive
15982,2021-10-28,Great Product,,Sports,USA,True,41.4,0.29,5,0,1,positive
15983,2020-07-16,,Decent product for the price. Rating: 3/5???,Books,Australia,True,65.92,0.5,3,4,5,neutral
15984,2020-05-05,Worth It,"I love this product, will buy again. Rating: 3/5 😊",Sports,,True,53.12,0.41,3,6,13,neutral
15985,2019-12-07,Worth It,Not worth the money at all. Rating: 1/5!!!,Beauty,India,False,90.94,0.11,1,6,13,negative
15986,2020-04-16,Great Product,Excellent performance and great value. Rating: 5/5 😊,Home,Canada,True,-9.3,0.36,5,5,13,positive
15987,2023-12-22,Bad Purchase,"Average item, nothing special. Rating: 3/5???",Clothing,Canada,True,40.23,0.3,3,7,12,neutral
15988,2023-09-07,Great Product,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 3/5",Electronics,,True,71.61,0.44,3,4,4,neutral
15989,2023-09-15,Bad Purchase,,Books,USA,False,18.63,0.36,3,5,9,neutral
15990,2023-09-24,Okay Item,Very  bad  quality  and  disappointing  experience.  Rating:  4/5,Books,,False,-2.68,0.24,4,3,13,positive
15991,2019-09-06,Best Buy, Highly recommend this product. Rating: 4/5 ,Beauty,Canada,True,62.75,0.11,4,3,12,positive
15992,2019-08-23,Okay Item, This product is amazing and works perfectly. Rating: 5/5 ,Beauty,Canada,True,54.59,0.19,5,6,19,positive
15993,2022-01-11,Worth It,Not worth the money at all. Rating: 3/5???,Beauty,Canada,True,58.83,0.36,3,9,19,neutral
15994,2022-01-21,Bad Purchase, Not worth the money at all. Rating: 4/5 ,Clothing,Germany,True,72.94,0.25,4,1,13,positive
15995,2024-03-23,Great Product,This product is amazing and works perfectly. Rating: 4/5???,Electronics,India,False,15.45,0.4,4,3,8,positive
15996,2022-11-18,Great Product,Very bad quality and disappointing experience. Rating: 3/5???,Electronics,UK,True,42.47,0.16,3,2,14,neutral
15997,2021-04-03,Best Buy,"AVERAGE ITEM, NOTHING SPECIAL. RATING: 1/5",Sports,Singapore,True,82.49,0.11,1,4,17,negative
15998,2022-07-15,Worth It,Excellent  performance  and  great  value.  Rating:  5/5,Toys,Canada,True,75.89,0.25,5,5,13,positive
15999,2022-12-11,Okay Item,Excellent performance and great value. Rating: 4/5???,Home,India,True,10.71,0.22,4,7,19,positive
16000,2020-09-23,Okay Item,Good but could be better. Rating: 4/5!!!,Clothing,India,True,29.62,0.17,4,2,2,positive
16001,2023-05-26,Best Buy,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 1/5,Beauty,Germany,True,,0.07,1,12,15,negative
16002,2020-06-12,Okay Item, Not worth the money at all. Rating: 5/5 ,Electronics,UK,False,46.34,0.21,5,2,4,positive
16003,2022-06-30,Bad Purchase,"I love this product, will buy again. Rating: 4/5 😊",Clothing,Germany,True,102.14,0.15,4,6,11,positive
16004,2024-06-03,Worth It,Excellent performance and great value. Rating: 5/5???,Electronics,Singapore,True,48.52,0.29,5,7,8,positive
16005,2019-05-02,Worth It,Decent product for the price. Rating: 5/5!!!,Clothing,USA,False,71.67,0.17,5,5,13,positive
16006,2021-06-10,Bad Purchase,Excellent  performance  and  great  value.  Rating:  5/5,Sports,Singapore,True,37.33,0.03,5,2,4,positive
16007,2019-01-10,Bad Purchase,"I love this product, will buy again. Rating: 5/5!!!",Clothing,UK,True,77.88,0.44,5,8,19,positive
16008,2023-12-28,Worth It,"Average item, nothing special. Rating: 1/5!!!",Sports,India,True,50.37,0.02,1,1,13,negative
16009,2022-09-01,, Not worth the money at all. Rating: 5/5 ,Electronics,Australia,True,60.53,0.36,5,2,12,positive
16010,2021-04-17,Okay Item,,Beauty,Canada,True,48.8,0.2,1,6,7,negative
16011,2022-07-20,Okay Item,"Average item, nothing special. Rating: 5/5 😊",Sports,UK,True,,0.44,5,7,18,positive
16012,2022-08-22,Bad Purchase,"TERRIBLE BUILD QUALITY, BROKE QUICKLY. RATING: 3/5",Electronics,Singapore,True,43.75,0.44,3,4,18,neutral
16013,2024-01-03,Best Buy,Very bad quality and disappointing experience. Rating: 4/5???,Clothing,,True,-2.23,0.04,4,7,18,positive
16014,2022-05-18,Bad Purchase,Good but could be better. Rating: 1/5 😊,Clothing,Australia,True,69.93,0.4,1,2,6,negative
16015,2024-06-04,Worth It,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 5/5,Clothing,India,True,45.97,0.02,5,8,20,positive
16016,2023-10-20,Okay Item,Good but could be better. Rating: 2/5 😊,Books,India,False,37.41,0.07,2,7,15,negative
16017,2021-01-22,Okay Item,This product is amazing and works perfectly. Rating: 3/5!!!,Toys,USA,True,-26.3,0.28,3,3,8,neutral
16018,2021-06-04,Bad Purchase,Excellent  performance  and  great  value.  Rating:  5/5,Books,Canada,True,45.36,0.13,5,4,15,positive
16019,2020-04-08,Best Buy," I love this product, will buy again. Rating: 4/5 ",Books,Singapore,True,46.17,0.07,4,2,7,positive
16020,2020-12-12,Best Buy,Not  worth  the  money  at  all.  Rating:  1/5,Toys,India,True,51.12,0.03,1,5,17,negative
16021,2020-12-28,Great Product,"Average item, nothing special. Rating: 3/5!!!",Beauty,India,True,25.22,0.1,3,9,11,neutral
16022,2020-12-17,Worth It,,Toys,Canada,True,29.86,0.48,1,3,7,negative
16023,2024-05-02,Bad Purchase,"I  love  this  product,  will  buy  again.  Rating:  4/5",Sports,,False,71.87,0.02,4,4,15,positive
16024,2022-12-10,Best Buy,"Terrible build quality, broke quickly. Rating: 5/5???",Home,,True,33.54,0.3,5,6,6,positive
16025,2022-05-24,Okay Item,"I love this product, will buy again. Rating: 4/5 😊",Sports,,True,51.86,0.19,4,8,20,positive
16026,2019-03-21,Okay Item,NOT WORTH THE MONEY AT ALL. RATING: 2/5,Clothing,Germany,True,56.71,0.16,2,5,19,negative
16027,2023-12-08,Bad Purchase,"I love this product, will buy again. Rating: 3/5???",Sports,Singapore,True,42.47,0.1,3,2,4,neutral
16028,2020-04-24,Best Buy,"I love this product, will buy again. Rating: 5/5!!!",Home,Germany,False,26.4,0.01,5,7,8,positive
16029,2021-06-20,Bad Purchase,"Terrible build quality, broke quickly. Rating: 2/5!!!",Books,Canada,True,90.68,0.46,2,4,5,negative
16030,2021-06-09,Worth It,This product is amazing and works perfectly. Rating: 4/5!!!,Beauty,India,True,39.66,0.3,4,7,17,positive
16031,2023-04-20,Great Product,,Beauty,India,True,,0.3,3,6,13,neutral
16032,2023-12-30,Okay Item,,Books,Singapore,True,96.01,0.02,5,3,15,positive
16033,2019-01-18,Okay Item,"I love this product, will buy again. Rating: 5/5 😊",Clothing,Germany,True,-4.44,0.45,5,4,8,positive
16034,2022-04-03,Okay Item,Not worth the money at all. Rating: 3/5???,Beauty,USA,True,54.32,0.08,3,7,20,neutral
16035,2023-03-29,Great Product,Good but could be better. Rating: 4/5???,Clothing,Germany,True,87.96,0.42,4,7,16,positive
16036,2019-07-21,Best Buy,Good  but  could  be  better.  Rating:  4/5,Sports,India,True,84.64,0.29,4,1,9,positive
16037,2021-01-10,,Highly recommend this product. Rating: 3/5!!!,Clothing,UK,False,60.02,0.09,3,5,14,neutral
16038,2022-10-01,Best Buy,Very bad quality and disappointing experience. Rating: 3/5!!!,Books,Germany,False,96.71,0.3,3,6,12,neutral
16039,2022-10-21,Worth It,"Terrible  build  quality,  broke  quickly.  Rating:  4/5",Books,Germany,True,71.44,0.2,4,5,7,positive
16040,2023-01-11,Bad Purchase,"Terrible  build  quality,  broke  quickly.  Rating:  2/5",Toys,India,True,62.53,0.49,2,4,4,negative
16041,2023-03-17,Best Buy,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 5/5,Books,India,True,11.96,0.49,5,2,15,positive
16042,2019-11-15,Okay Item,"Terrible build quality, broke quickly. Rating: 1/5???",Books,Australia,True,115.89,0.14,1,6,12,negative
16043,2019-08-05,Worth It,Decent product for the price. Rating: 1/5!!!,Beauty,India,True,49.13,0.48,1,6,8,negative
16044,2021-11-23,Best Buy,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 3/5,Sports,Canada,True,73.6,0.31,3,4,18,neutral
16045,2024-03-09,Bad Purchase," Average item, nothing special. Rating: 2/5 ",Books,UK,True,78.81,0.36,2,7,8,negative
16046,2019-09-23,Best Buy, Not worth the money at all. Rating: 4/5 ,Books,USA,True,37.44,0.17,4,6,7,positive
16047,2023-07-22,Okay Item,Highly recommend this product. Rating: 3/5!!!,Toys,,False,73.12,0.42,3,5,5,neutral
16048,2020-12-24,Best Buy,Excellent  performance  and  great  value.  Rating:  4/5,Home,Germany,True,71.92,0.41,4,4,8,positive
16049,2021-02-13,Worth It,Highly recommend this product. Rating: 5/5 😊,Home,Singapore,True,14.77,0.5,5,7,11,positive
16050,2024-01-22,Okay Item,"I  love  this  product,  will  buy  again.  Rating:  5/5",Books,Australia,True,-6.81,0.27,5,4,11,positive
16051,2022-01-08,Great Product,Not  worth  the  money  at  all.  Rating:  2/5,Clothing,Germany,True,84.66,0.13,2,4,18,negative
16052,2023-08-28,Bad Purchase,Not  worth  the  money  at  all.  Rating:  5/5,Books,Australia,True,64.31,0.18,5,1,10,positive
16053,2020-02-17,Great Product,,Home,Australia,True,68.6,0.19,3,7,13,neutral
16054,2022-06-29,Great Product,Good but could be better. Rating: 4/5???,Electronics,Germany,True,28.95,0.39,4,5,9,positive
16055,2021-11-01,Great Product,,Sports,USA,True,39.16,0.28,3,3,13,neutral
16056,2020-02-05,Best Buy,"Average item, nothing special. Rating: 3/5!!!",Books,UK,True,70.47,0.01,3,3,8,neutral
